id,price,accommodates,bedrooms,beds,review_scores_rating,number_of_reviews,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_experience,is_professional_host,is_entire_home_apt,is_private_room,is_shared_room,is_hotel_room,is_pankow,is_neukoelln,is_mitte,is_friedrichshain_kreuzberg,is_charlottenburg_wilm,is_tempelhof_schoeneberg,is_lichtenberg,is_steglitz_zehlendorf,is_treptow_koepenick,is_reinickendorf,is_marzahn_hellersdorf,is_spandau,dist_brandenburger_tor,dist_alexanderplatz,dist_reichstagsgebaeude,dist_potsdamer_platz,dist_siegessaeule,dist_tiergarten,has_wifi,has_kitchen,has_air_conditioning,has_free_parking,has_washer,has_dryer,has_heating,has_tv,has_dishwasher,has_refrigerator,has_microwave,has_coffee_maker,has_hot_water,has_smoke_alarm,has_essentials,has_hair_dryer,has_iron,has_bed_linens,has_shampoo,has_free_washer,bathrooms,property_entire_rental_unit,property_private_room_in_rental_unit,property_entire_condo,property_entire_serviced_apartment,property_room_in_hotel,property_private_room_in_condo,property_entire_loft,property_private_room_in_home,property_entire_home,property_private_room_in_bed_and_breakfast,property_private_room_in_hostel,property_entire_guesthouse,property_room_in_boutique_hotel,property_shared_room_in_hostel,property_room_in_aparthotel,property_other,bedroom_density,beds_per_person,bathrooms_per_person,total_rooms,avg_dist_to_landmark,review_score_std,min_dist_to_landmark,total_amenities
35815972,285.0,6,1.0,1.0,4.59,69,4.7,4.36,4.72,4.71,4.84,4.64,2297.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.215556989240423,1.5210633476759217,1.1446439375873378,1.8808099222783503,2.941685698471746,2.7526605681876637,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.0,1.9094034105735738,0.14993649449334323,1.1446439375873378,5
35816059,40.0,1,1.0,1.0,4.56,1025,4.68,4.5,4.76,4.69,4.85,4.64,2297.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.215556989240423,1.5210633476759217,1.1446439375873378,1.8808099222783503,2.941685698471746,2.7526605681876637,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,2.0,1.9094034105735738,0.11753418955472363,1.1446439375873378,6
35816176,204.0,4,1.0,1.0,4.53,90,4.66,4.54,4.72,4.66,4.81,4.61,2297.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.215556989240423,1.5210633476759217,1.1446439375873378,1.8808099222783503,2.941685698471746,2.7526605681876637,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25,0.25,2.0,1.9094034105735738,0.09894683517160187,1.1446439375873378,6
35818662,105.0,3,1.0,2.0,4.91,88,4.91,4.91,4.99,4.98,4.58,4.8,2754.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.426124726739391,8.649752034347978,7.155345540222787,8.039109459096625,6.680514464825585,7.35744703090591,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,7.55138220935638,0.1415896149003135,6.680514464825585,12
35834817,132.0,4,0.0,4.0,4.73,11,4.73,5.0,4.91,5.0,5.0,4.73,2296.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.120093935948137,1.7835030141831791,2.998812782021848,3.795369562899247,4.662283832324169,4.605074167268893,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.25,1.0,3.494189549107579,0.13606721028332158,1.7835030141831791,15
35854339,65.0,3,2.0,1.0,4.33,6,4.33,5.0,4.0,4.17,5.0,4.5,2307.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.934771950714703,5.198446386039219,3.068060037247973,2.3530997859886487,1.9751698501896755,1.5611890414617469,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,2.848456175273661,0.38999389494611075,1.5611890414617469,11
35854469,65.0,3,2.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,2307.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9666712104371733,5.190273199166402,3.1114895518803745,2.355818822748013,2.0909726063701073,1.6422683621514176,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,2.892915625458915,0.06831300510639743,1.6422683621514176,12
35854577,65.0,3,2.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,2307.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1003601257021547,5.343168269299451,3.2377794889369444,2.50404208096515,2.1419106774437453,1.7368233090355365,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,3.01068065856383,0.06831300510639743,1.7368233090355365,12
35854654,65.0,3,2.0,1.0,5.0,2,4.5,5.0,5.0,4.5,5.0,4.5,2307.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.93636145447338,5.214942924255937,3.0647983952721,2.3667745267034532,1.9394288396306616,1.5431038505724817,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,2.844234998484669,0.2672612419124244,1.5431038505724817,10
35854707,65.0,3,2.0,1.0,4.75,4,4.75,4.75,4.5,4.75,5.0,4.5,2307.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8419937254317844,5.111683322899025,2.9747060677044246,2.264616336407381,1.8971614694664736,1.470495627386628,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,2.7601094248826197,0.17251638983558854,1.470495627386628,11
35854862,55.0,2,0.0,1.0,4.67,3,4.67,4.33,5.0,5.0,5.0,4.0,2307.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.045893165963053,5.291572517805604,3.18318289658221,2.4512759253703065,2.096089011070004,1.6841170700149906,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,1.0,2.958688431134361,0.3853878689370094,1.6841170700149906,8
35854942,55.0,2,0.0,1.0,4.33,3,5.0,4.67,4.67,5.0,5.0,4.33,2307.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.966305245843806,5.192701695119102,3.1103355022298476,2.3573691548692195,2.084411227377245,1.638266265710015,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,1.0,2.8915648485248724,0.30115650100112085,1.638266265710015,10
35855014,55.0,2,0.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,2307.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.083567544965939,5.329860283610984,3.220169582214123,2.4896598136704524,2.121738133886805,1.7173052085079126,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,1.0,2.9937167611427022,0.06831300510639743,1.7173052085079126,10
35855091,55.0,2,0.0,1.0,5.0,1,5.0,5.0,5.0,5.0,5.0,4.0,2307.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9407965398017657,5.213485101522501,3.0711062735911345,2.3663787883691563,1.9572165134343935,1.5547877974652606,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,1.0,2.850628502364035,0.37796447300922725,1.5547877974652606,9
35889508,108.0,2,1.0,1.0,5.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5214.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.211173434079218,7.562996030860723,5.078845300953144,5.310197324049234,3.419908991244886,4.045952677248995,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,5.104845626406033,0.0,3.419908991244886,11
35894923,70.0,3,1.0,2.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,3192.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.005613065224975,7.419257672112781,4.900809792165647,5.0237559152943785,3.1571055717727163,3.7279555585196302,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,4.872416262515022,0.06831300510639743,3.1571055717727163,9
35911615,253.0,5,2.0,4.0,4.82,147,4.86,4.84,4.69,4.9,4.98,4.65,3417.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.571759783623723,1.5597029071144928,3.510729865268844,4.140185356097894,5.2765450660192394,5.119969819027883,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,0.2,3.0,3.863148799525346,0.11532562594670795,1.5597029071144928,13
35924160,68.0,1,1.0,1.0,4.9,10,5.0,4.8,4.9,5.0,5.0,4.9,3364.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5539542366422423,0.6933008896761752,2.5258002175194187,3.0840597222094672,4.331891691991263,4.113511701206291,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,2.8837530765408097,0.07559289460184543,0.6933008896761752,13
35953296,68.0,2,1.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,2455.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.95332954618591,9.782822158818409,8.141561666767783,7.222880262189905,7.10965546409868,6.7416074605787975,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,7.825309426439914,0.06831300510639743,6.7416074605787975,9
35955578,352.0,8,4.0,6.0,4.95,187,4.96,4.94,4.92,4.9,4.57,4.82,3340.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7686563582211723,4.463554947641194,2.5061675517758557,3.3674238508300514,2.284190486264938,2.846373969947329,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0.25,6.0,3.039394527446756,0.1385468804962352,2.284190486264938,17
35970527,72.0,2,1.0,1.0,4.68,31,4.58,4.52,4.9,4.84,4.74,4.65,2286.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.188534185462458,11.286979748658052,9.329377330448173,8.541302090626822,7.973543442852937,7.780144581382362,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.75,2.5,9.0166468965718,0.13594466661459148,7.780144581382362,12
35986989,380.0,10,5.0,7.0,4.67,176,4.58,4.62,4.9,4.86,4.59,4.44,3912.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.416273091241756,9.504088230394832,10.677972205209269,9.901948793161557,11.638542312398643,10.928452565741118,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.7,0.25,7.5,10.511212866357862,0.1626711552854555,9.504088230394832,14
35997951,70.0,2,1.0,1.0,4.97,59,4.95,5.0,4.88,4.95,4.71,4.71,3872.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.43872220349898,4.698371196596043,5.696673899029648,4.969003673400649,6.781996594438637,6.09248098787512,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,5.612874759139846,0.12253279444412309,4.698371196596043,11
36022463,78.0,2,1.0,1.0,5.0,4,5.0,5.0,5.0,5.0,5.0,4.75,3813.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.861007945025486,1.6795138272190009,3.817414862604035,4.391368961309082,5.602101013243815,5.417627524596345,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,4.128172355666294,0.0944911182523068,1.6795138272190009,14
36030886,171.0,2,0.0,2.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,3678.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.232913904594282,4.2265974879279,3.5081524061793092,2.4768684058215125,3.8584020580850074,3.1425992049384464,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.5,1.0,3.407588911257743,0.06831300510639743,2.4768684058215125,12
36037847,132.0,2,1.0,1.0,4.73,308,4.69,4.71,4.92,4.85,4.73,4.57,2291.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.833164427853789,1.5156597887008705,3.8141133468669617,4.313641275351802,5.620535316367011,5.39389855028235,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,2.0,4.081835450903798,0.11324226032629992,1.5156597887008705,8
36038020,134.0,2,1.0,2.0,4.71,73,4.85,4.71,4.9,4.84,4.81,4.62,2291.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.833164427853789,1.5156597887008705,3.8141133468669617,4.313641275351802,5.620535316367011,5.39389855028235,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1.0,0.5,2.0,4.081835450903798,0.09928314487939457,1.5156597887008705,8
36038064,145.0,3,1.0,3.0,4.75,432,4.73,4.74,4.88,4.87,4.76,4.68,2291.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.833164427853789,1.5156597887008705,3.8141133468669617,4.313641275351802,5.620535316367011,5.39389855028235,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,1.0,0.3333333333333333,2.0,4.081835450903798,0.07432233529572066,1.5156597887008705,7
36088401,67.0,2,1.0,1.0,4.88,132,4.88,4.91,4.95,4.98,4.68,4.76,2343.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.936225363805123,7.5556291918827245,9.90343670387062,10.403097072168954,11.685177843957174,11.496532250351247,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,2.0,10.163349737672641,0.10656989658033315,7.5556291918827245,7
36095251,85.0,4,1.0,2.0,4.84,85,4.78,4.85,4.94,4.93,4.62,4.65,2282.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.157140314898935,13.605876100459088,14.43237077991481,13.53737854972128,15.089579442016763,14.373885937260862,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,2.0,14.19937185404529,0.12641579165971456,13.53737854972128,16
36100444,110.0,4,2.0,2.0,5.0,4,5.0,4.0,5.0,5.0,5.0,4.75,4066.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6054855452157308,2.1125363726094193,1.399979578044667,2.3861397027436007,2.919152977432626,2.9293832075521045,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.375,3.5,2.2254462305996916,0.3740066207715478,1.399979578044667,15
36165869,97.0,2,1.0,2.0,4.19,21,4.62,4.43,4.95,4.67,4.76,4.33,2280.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.187262786053646,2.9210067357995406,5.309802071547756,5.27683700481294,7.047018679749959,6.578527502163757,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1.0,1.0,3.0,5.3867424633546,0.26279631801436015,2.9210067357995406,9
36207771,94.0,2,1.0,2.0,4.13,8,4.63,3.88,4.88,4.75,5.0,4.38,2280.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.187262786053646,2.9210067357995406,5.309802071547756,5.27683700481294,7.047018679749959,6.578527502163757,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1.0,1.0,3.0,5.3867424633546,0.40952934658493734,2.9210067357995406,8
36207772,96.0,2,1.0,2.0,4.41,17,4.47,4.18,4.76,4.82,4.76,4.24,2280.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.187262786053646,2.9210067357995406,5.309802071547756,5.27683700481294,7.047018679749959,6.578527502163757,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1.0,1.0,3.0,5.3867424633546,0.2626150541508744,2.9210067357995406,8
36207773,96.0,2,1.0,1.0,4.42,12,4.42,4.25,5.0,4.83,4.92,4.42,2280.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.187262786053646,2.9210067357995406,5.309802071547756,5.27683700481294,7.047018679749959,6.578527502163757,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,1.0,3.0,5.3867424633546,0.29846432346421636,2.9210067357995406,8
36256668,117.0,1,1.0,1.0,4.29,84,4.45,4.33,4.52,4.54,4.87,4.4,2428.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.510152384806404,0.5589112162132298,2.496458208971549,3.0136595817820164,4.310544212565033,4.070886935024288,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,2.0,2.8267687565604196,0.19277423261915672,0.5589112162132298,7
36258637,141.0,2,0.0,2.0,4.37,71,4.37,4.41,4.42,4.38,4.85,4.39,2428.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.510152384806404,0.5589112162132298,2.496458208971549,3.0136595817820164,4.310544212565033,4.070886935024288,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.5,1.0,2.8267687565604196,0.1749149453169684,0.5589112162132298,9
36259013,141.0,2,1.0,1.0,4.25,110,4.41,4.34,4.55,4.5,4.85,4.23,2428.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.510152384806404,0.5589112162132298,2.496458208971549,3.0136595817820164,4.310544212565033,4.070886935024288,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0.5,2.0,2.8267687565604196,0.21390919301690325,0.5589112162132298,9
36266731,217.0,5,2.0,3.0,4.81,175,4.89,4.72,4.63,4.54,4.88,4.62,3817.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.385257373372708,2.7695359575614296,4.578744948624873,4.240350996457789,6.119516689491353,5.545110784816119,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,0.6,0.5,4.5,4.6064194583873785,0.13707835784862668,2.7695359575614296,13
36268374,57.0,2,1.0,1.0,4.93,147,4.86,4.95,4.88,4.93,4.67,4.86,2277.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.96923399355312,4.4997062316990855,7.031352855155206,7.21546643112169,8.84228921904213,8.46894852924235,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,7.171166209968931,0.09476788686550089,4.4997062316990855,17
36310980,68.0,4,2.0,3.0,4.72,336,4.83,4.76,4.85,4.9,4.31,4.63,3892.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.735223353366491,6.174130627648982,7.003964304109981,6.183634727091631,7.901285926144081,7.190913598270353,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0.25,3.0,6.864858756105254,0.1995709684011467,6.174130627648982,12
36338771,191.0,2,1.0,2.0,4.33,277,4.4,4.45,4.72,4.58,4.82,4.32,2284.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3672429489131146,1.6119860258438463,1.251084713310832,2.076431147262498,2.997166847515095,2.864905124413853,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,1.0,0.5,2.0,2.0281361345432063,0.19533853397919937,1.251084713310832,3
36339392,172.0,4,1.0,2.0,4.28,762,4.35,4.19,4.68,4.52,4.82,4.33,2284.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.389432327383424,1.5814021211682427,1.2774526384034557,2.093067466553554,3.027583755988833,2.8916995407070143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0.5,0.25,2.0,2.0434396417007537,0.22932613499223362,1.2774526384034557,3
36340336,36.0,1,1.0,1.0,4.3,439,4.48,4.19,4.72,4.57,4.79,4.37,2284.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4514483333748105,1.45737673075943,1.3588193192672329,2.1293775268773665,3.1284581700073897,2.9729066455078383,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,2.0,2.083064454299011,0.2198051084808669,1.3588193192672329,5
36360929,114.0,5,2.0,4.0,4.85,416,4.83,4.69,4.88,4.81,4.87,4.74,4243.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.359278320780778,22.613704830493276,20.453990115217483,19.795429638233234,18.852677480895885,18.84385838539723,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.8,0.2,3.0,20.153156461836314,0.07047458170621973,18.84385838539723,9
36365039,57.0,4,1.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,3474.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.160854380895969,8.642420914556338,6.146259029964093,5.904214403913276,4.336509158356046,4.63410918099647,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,2.0,5.970727844780364,0.06831300510639743,4.336509158356046,9
36386490,50.0,2,0.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,5212.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.852952459196349,13.150376857572608,15.068567175029742,14.55772125467226,16.43633446547951,15.778070808706882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,1.0,14.974003836776227,0.06831300510639743,13.150376857572608,1
36401268,106.0,3,1.0,2.0,4.63,170,4.63,4.7,4.78,4.65,4.8,4.49,2274.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7969673829743376,2.4424678532148953,1.5590220156712271,2.589862000906835,2.891870020191779,2.9872632581021095,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,2.377908755176864,0.10479003951212335,1.5590220156712271,10
36434098,117.0,5,2.0,4.0,4.62,130,4.75,4.42,4.78,4.75,4.92,4.68,4595.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.045036871379176,0.548472121545483,2.056602776183575,2.519464491902436,3.877739394153651,3.6030134714777144,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,0.2,3.0,2.4417215211070062,0.1554256827462658,0.548472121545483,13
36445603,124.0,5,2.0,3.0,4.65,113,4.82,4.48,4.65,4.64,4.86,4.7,4595.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7925257717991916,0.7675035448095827,2.9098506058914584,2.9626529142282076,4.6616892317129865,4.232378712536693,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.2,3.0,3.0544334634963537,0.1262084443631702,0.7675035448095827,14
36469742,108.0,4,2.0,3.0,4.88,196,4.86,4.92,4.92,4.92,4.78,4.77,2271.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.8003182879833215,6.20063121726195,5.04579584114824,4.008044777746367,4.711441549493611,4.090539165858626,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0.25,3.0,4.809461806582019,0.06528326555791127,4.008044777746367,8
